0;0.546335928298526;15929;1.51120597652081;3.17716115261473;3.32764140875133;4.85699039487727;4.88580576307364;6.17289220917823;5.8324439701174;
0;0.559852964679559;18037;1.33459000942507;2.88595664467484;2.94721960414703;4.3430725730443;4.28652214891612;5.52309142318567;5.08199811498586;
0;0.556178303150294;16490;1.47216494845361;3.11443298969072;3.22164948453608;4.71340206185567;4.65670103092784;6.00103092783505;5.51752577319588;
0;0.589067037994828;15929;1.47918890074707;3.08644610458911;3.14194236926361;4.45570971184632;4.40448239060832;5.69370330843116;5.28388473852721;
0;0.642308315189031;17765;1.29090909090909;2.64497607655502;2.67655502392345;3.72918660287081;3.64976076555024;4.67368421052632;4.24784688995215;
0;0.584548685955052;17544;1.27325581395349;2.74903100775194;2.78682170542636;3.98546511627907;3.94767441860465;5.07751937984496;4.62984496124031;
0;0.564308935391219;17816;1.31202290076336;2.62022900763359;2.76240458015267;3.91412213740458;3.91889312977099;5.06679389312977;4.66221374045802;
0;0.583428942362851;18156;1.43820224719101;2.7621722846442;2.96910112359551;4.12172284644195;4.17790262172285;5.20880149812734;4.92883895131086;
0;0.568870574185606;16864;1.56350806451613;2.96068548387097;3.23790322580645;4.30040322580645;4.63709677419355;5.58165322580645;5.52721774193548;
0;0.587433087955427;15249;1.66109253065775;2.99888517279822;3.39130434782609;4.43924191750279;4.76254180602007;5.57971014492754;5.54515050167224;
0;0.593020884667018;18598;1.18464351005484;2.48080438756856;2.46800731261426;3.62065813528336;3.53199268738574;4.59872029250457;4.14716636197441;
0;0.559386572691435;17238;1.35108481262327;2.91617357001972;2.95463510848126;4.30177514792899;4.29980276134122;5.55226824457594;5.17455621301775;
0;0.653081063565501;18598;1.29524680073126;2.52468007312614;2.62065813528336;3.59689213893967;3.55850091407678;4.43784277879342;4.08957952468007;
0;0.604193532979892;18479;1.38270469181233;2.65317387304508;2.83072677092916;3.88684452621895;4.01931922723091;4.92916283348666;4.6458141674333;
0;0.557189821204274;17068;1.38247011952191;2.74302788844621;2.99003984063745;4.11155378486056;4.36852589641434;5.24501992031873;5.07669322709163;
0;0.519409469699722;16439;1.52947259565667;2.74767321613237;3.1923474663909;4.37538779731127;4.62357807652534;5.66184074457084;5.47569803516029;
0;0.510646929044196;16201;1.44071353620147;2.90451206715635;3.18467995802728;4.52046169989507;4.77124868835257;5.75550891920252;5.6894018887723;
0;0.536840184314978;16184;1.47373949579832;2.8077731092437;3.0609243697479;4.46323529411765;4.46008403361345;5.60504201680672;5.27415966386555;
0;0.535597593097535;14960;1.52386363636364;3.01931818181818;3.39659090909091;4.64772727272727;4.90909090909091;5.87045454545455;5.7125;
0;0.50157582982528;13804;1.61576354679803;3.14408866995074;3.45073891625616;5.13423645320197;5.20320197044335;6.44581280788177;6.17241379310345;
0;0.58298563943334;17221;1.42349457058243;2.67522211253702;2.84698914116486;3.96939782823297;4.0898321816387;5.1076011846002;4.81638696939783;
0;0.540133511736816;17119;1.38331678252234;2.86593843098312;3.04766633565045;4.30287984111221;4.50446871896723;5.55114200595829;5.34061569016882;
0;0.617215821779993;17629;1.36065573770492;2.6808100289296;2.78784956605593;3.96239151398264;3.90742526518804;4.94406943105111;4.46094503375121;
0;0.556027551959076;17595;1.41256038647343;2.73526570048309;3.04541062801932;4.09661835748792;4.34106280193237;5.29951690821256;5.09661835748792;
0;0.539710193229762;16915;1.37286432160804;2.75075376884422;3.14572864321608;4.10452261306533;4.45125628140704;5.34874371859296;5.19497487437186;
0;0.505576527110501;16779;1.33941236068896;2.77912867274569;2.90780141843972;4.43262411347518;4.37284701114488;5.7467071935157;5.22796352583587;
